players_ID,team_ID,name,position,field_position,Age,Nat,Height,foot,dt_joined,prev_team,contract_expires,market_value,player_page
148,5,Junior Tavares,Left-Back,DEF,23,Brazil,1.78,left,2017-01-01,Gremio Foot-Ball Porto Alegrense,2021-12-31,0.82,https://www.transfermarkt.com/junior-tavares/profil/spieler/362835
149,5,Juanfran,Right-Back,DEF,35,Spain,1.81,right,2019-08-03,Atletico Madrid,2020-08-14,2.26,https://www.transfermarkt.com/juanfran/profil/spieler/16635
150,5,Dani Alves,Right-Back,DEF,37,Brazil,1.72,right,2019-08-01,Paris Saint-Germain,2022-12-31,1.81,https://www.transfermarkt.com/dani-alves/profil/spieler/15951
151,5,Igor Vinicius,Right-Back,DEF,23,Brazil,1.74,right,2020-01-01,Ituano Futebol Clube (SP),2022-12-31,1.58,https://www.transfermarkt.com/igor-vinicius/profil/spieler/552240
152,5,Luan,Defensive Midfield,MID,21,Brazil,1.75,right,2018-07-01,FC Sao Paulo B,2022-12-31,2.6,https://www.transfermarkt.com/luan/profil/spieler/574904
153,5,Tche Tche,Central Midfield,MID,27,Brazil,1.75,both,2019-03-31,Dynamo Kyiv,2023-03-31,3.95,https://www.transfermarkt.com/tche-tche/profil/spieler/364261
154,5,Liziero,Central Midfield,MID,22,Brazil,1.75,left,2018-01-01,FC Sao Paulo B,2023-04-30,2.6,https://www.transfermarkt.com/liziero/profil/spieler/401526
155,5,Rodrigo Nestor,Central Midfield,MID,19,Brazil,1.75,right,2020-02-05,FC Sao Paulo B,2021-11-19,0.0,https://www.transfermarkt.com/rodrigo-nestor/profil/spieler/468304
156,5,Igor Gomes,Attacking Midfield,MID,21,Brazil,1.83,-,2019-01-01,FC Sao Paulo B,2023-03-31,6.55,https://www.transfermarkt.com/igor-gomes/profil/spieler/553459
157,5,Hernanes,Attacking Midfield,MID,35,Brazil,1.8,both,2019-01-01,Hebei China Fortune,2021-12-31,1.36,https://www.transfermarkt.com/hernanes/profil/spieler/52897
158,5,Shaylon,Attacking Midfield,MID,23,Brazil,1.78,left,2017-01-25,Associacao Chapecoense de Futebol,2022-01-21,0.45,https://www.transfermarkt.com/shaylon/profil/spieler/480274
159,5,Gabriel Sara,Attacking Midfield,MID,21,Brazil,1.77,-,2019-06-24,FC Sao Paulo B,2023-04-30,0.0,https://www.transfermarkt.com/gabriel-sara/profil/spieler/553469
160,5,Jonas Toro,Left Winger,ATT,21,Brazil,1.77,right,2019-03-02,FC Sao Paulo B,2022-12-31,4.07,https://www.transfermarkt.com/jonas-toro/profil/spieler/575375
161,5,Everton,Left Winger,ATT,31,Brazil,1.73,left,2018-04-17,Clube de Regatas do Flamengo,2021-06-30,2.26,https://www.transfermarkt.com/everton/profil/spieler/76120
162,5,Marquinhos Calazans,Left Winger,ATT,24,Brazil,1.72,left,2019-05-22,Fluminense Football Club,2022-06-30,0.54,https://www.transfermarkt.com/marquinhos-calazans/profil/spieler/341120
163,5,Helinho,Right Winger,ATT,20,Brazil,1.75,left,2018-09-26,FC Sao Paulo U17,2023-04-30,4.07,https://www.transfermarkt.com/helinho/profil/spieler/412365
164,5,Vitor Bueno,Right Winger,ATT,25,Brazil,1.85,right,2020-01-01,Santos FC,2023-12-31,1.81,https://www.transfermarkt.com/vitor-bueno/profil/spieler/390368
165,5,Everton Felipe,Right Winger,ATT,22,Brazil,1.71,right,2019-07-05,Sport Club do Recife,2022-12-31,0.9,https://www.transfermarkt.com/everton-felipe/profil/spieler/419420
166,5,Paulinho Boia,Right Winger,ATT,22,Brazil,1.7,right,2018-01-01,FC Sao Paulo B,2020-12-31,0.11,https://www.transfermarkt.com/paulinho-boia/profil/spieler/544895
167,5,Alexandre Pato,Centre-Forward,ATT,30,Brazil,1.8,right,2019-03-27,Tianjin Tianhai (-2019),2022-12-31,5.42,https://www.transfermarkt.com/alexandre-pato/profil/spieler/37579
168,5,Pablo,Centre-Forward,ATT,28,Brazil,1.85,right,2019-01-01,Club Athletico Paranaense,2022-12-31,3.95,https://www.transfermarkt.com/pablo/profil/spieler/148765
169,5,Brenner,Centre-Forward,ATT,20,Brazil,1.75,right,2017-05-01,FC Sao Paulo U17,2022-12-31,0.9,https://www.transfermarkt.com/brenner/profil/spieler/412366
170,5,Santiago Trellez,Centre-Forward,ATT,30,Colombia,1.85,right,2018-01-29,Esporte Clube Vitoria,2021-12-31,0.85,https://www.transfermarkt.com/santiago-trellez/profil/spieler/142216
171,5,Gonzalo Carneiro,Centre-Forward,ATT,24,Uruguay,1.94,left,2018-04-02,Defensor Sporting Club,2021-03-31,0.82,https://www.transfermarkt.com/gonzalo-carneiro/profil/spieler/403014
172,6,Marcelo Lomba,Goalkeeper,GLK,33,Brazil,1.88,right,2016-07-15,Esporte Clube Bahia,2021-12-31,1.58,https://www.transfermarkt.com/marcelo-lomba/profil/spieler/53015
173,6,Danilo Fernandes,Goalkeeper,GLK,32,Brazil,1.89,right,2016-05-12,Sport Club do Recife,2021-12-31,0.9,https://www.transfermarkt.com/danilo-fernandes/profil/spieler/99439
174,6,Keiller,Goalkeeper,GLK,23,Brazil,1.93,-,,N.A.,2022-12-31,0.06,https://www.transfermarkt.com/keiller/profil/spieler/417084
175,6,Daniel,Goalkeeper,GLK,26,Brazil,1.88,-,2017-01-01,Sport Club Internacional B,2021-12-31,0.06,https://www.transfermarkt.com/daniel/profil/spieler/530421
176,6,Victor Cuesta,Centre-Back,DEF,31,Argentina,1.87,left,2017-03-02,Club Atletico Independiente,2022-06-30,3.62,https://www.transfermarkt.com/victor-cuesta/profil/spieler/104326
177,6,Bruno Fuchs,Centre-Back,DEF,21,Brazil,1.91,right,2019-01-02,Sport Club Internacional U20,2023-12-31,2.03,https://www.transfermarkt.com/bruno-fuchs/profil/spieler/563692
178,6,Rodrigo Moledo,Centre-Back,DEF,32,Brazil,1.88,right,2018-02-06,Panathinaikos Athens,2022-12-31,1.69,https://www.transfermarkt.com/rodrigo-moledo/profil/spieler/119434
179,6,Pedro Henrique,Centre-Back,DEF,19,Brazil,1.87,-,,N.A.,,0.76,https://www.transfermarkt.com/pedro-henrique/profil/spieler/681693
180,6,Roberto,Centre-Back,DEF,22,Brazil,1.88,right,2019-01-02,Sport Club Internacional U20,2022-12-31,0.59,https://www.transfermarkt.com/roberto/profil/spieler/641457
181,6,Natanael,Left-Back,DEF,29,Brazil,1.68,left,2019-07-02,PFK Ludogorets Razgrad,2022-12-31,2.71,https://www.transfermarkt.com/natanael/profil/spieler/322588
182,6,Uendel,Left-Back,DEF,31,Brazil,1.79,left,2017-01-11,Sport Club Corinthians Paulista,2021-12-31,1.24,https://www.transfermarkt.com/uendel/profil/spieler/74747
183,6,Moises,Left-Back,DEF,25,Brazil,1.81,left,2020-01-15,Esporte Clube Bahia,2021-12-31,0.85,https://www.transfermarkt.com/moises/profil/spieler/368468
184,6,Heitor,Right-Back,DEF,19,Brazil,1.74,right,2019-07-01,Sport Club Internacional U20,2022-12-31,4.07,https://www.transfermarkt.com/heitor/profil/spieler/670969
185,6,Renzo Saravia,Right-Back,DEF,27,Argentina,1.76,right,2020-02-28,FC Porto,2020-12-31,3.62,https://www.transfermarkt.com/renzo-saravia/profil/spieler/268642
186,6,Rodinei,Right-Back,DEF,28,Brazil,1.75,right,2020-01-01,Clube de Regatas do Flamengo,2020-12-31,1.47,https://www.transfermarkt.com/rodinei/profil/spieler/185966
187,6,Rodrigo Dourado,Defensive Midfield,MID,26,Brazil,1.86,right,2015-01-01,Sport Club Internacional B,2022-12-31,4.52,https://www.transfermarkt.com/rodrigo-dourado/profil/spieler/181780
188,6,Rodrigo Lindoso,Defensive Midfield,MID,31,Brazil,1.82,right,2019-01-10,Botafogo Rio de Janeiro,2021-12-31,2.26,https://www.transfermarkt.com/rodrigo-lindoso/profil/spieler/186922
189,6,Damian Musto,Defensive Midfield,MID,33,Argentina,1.82,right,2020-01-01,SD Huesca,2020-12-31,0.62,https://www.transfermarkt.com/damian-musto/profil/spieler/67823
190,6,Ze Gabriel,Defensive Midfield,MID,21,Brazil,1.84,-,,N.A.,2022-12-31,0.28,https://www.transfermarkt.com/ze-gabriel/profil/spieler/670968
191,6,Patrick,Central Midfield,MID,27,Brazil,1.76,left,2018-01-01,Sport Club do Recife,2022-12-31,3.62,https://www.transfermarkt.com/patrick/profil/spieler/333159
192,6,Nonato,Central Midfield,MID,22,Brazil,1.75,right,2019-10-01,AD Sao Caetano (SP),2023-12-31,3.05,https://www.transfermarkt.com/nonato/profil/spieler/546172
193,6,Edenilson,Central Midfield,MID,30,Brazil,1.75,right,2018-07-01,Udinese Calcio,2022-12-31,2.71,https://www.transfermarkt.com/edenilson/profil/spieler/169052
194,6,Johnny,Central Midfield,MID,18,United States,1.82,right,,N.A.,2022-12-31,0.76,https://www.transfermarkt.com/johnny/profil/spieler/689505
195,6,Bruno Praxedes,Central Midfield,MID,18,Brazil,1.86,-,2020-01-01,Sport Club Internacional U20,2025-04-30,0.0,https://www.transfermarkt.com/bruno-praxedes/profil/spieler/574765
196,6,Jussa,Left Midfield,MID,24,Brazil,1.83,left,2020-07-02,Oeste Futebol Clube (SP),,0.0,https://www.transfermarkt.com/jussa/profil/spieler/347909
197,6,Gabriel Boschilia,Attacking Midfield,MID,24,Brazil,1.72,left,2020-01-28,AS Monaco,2022-12-31,3.16,https://www.transfermarkt.com/gabriel-boschilia/profil/spieler/288496
198,6,Thiago Galhardo,Attacking Midfield,MID,30,Brazil,1.83,right,2020-01-08,Ceara Sporting Club,2021-12-31,1.13,https://www.transfermarkt.com/thiago-galhardo/profil/spieler/186399
199,6,Martin Sarrafiore,Attacking Midfield,MID,22,Argentina,1.8,left,2018-07-03,Club Atletico Huracan II,2021-12-31,0.82,https://www.transfermarkt.com/martin-sarrafiore/profil/spieler/505002
200,6,Andres D'Alessandro,Attacking Midfield,MID,39,Argentina,1.74,left,2008-07-25,Club Atletico San Lorenzo de Almagro,2020-12-31,0.68,https://www.transfermarkt.com/andres-dalessandro/profil/spieler/3445
201,6,Marcos Guilherme,Right Winger,ATT,24,Brazil,1.73,right,2020-01-13,Al-Wahda Mekka,2022-12-31,2.49,https://www.transfermarkt.com/marcos-guilherme/profil/spieler/255989
202,6,William Pottker,Right Winger,ATT,26,Brazil,1.8,left,2017-05-08,Associacao Atletica Ponte Preta,2021-05-31,1.92,https://www.transfermarkt.com/william-pottker/profil/spieler/199472
203,6,Netto,Right Winger,ATT,22,Brazil,,-,2020-01-01,Sport Club Internacional U20,2020-12-31,0.34,https://www.transfermarkt.com/netto/profil/spieler/644203
204,6,Paolo Guerrero,Centre-Forward,ATT,36,Peru,1.85,right,2018-08-12,Clube de Regatas do Flamengo,2021-12-31,2.03,https://www.transfermarkt.com/paolo-guerrero/profil/spieler/2989
205,6,Gustavo,Centre-Forward,ATT,26,Brazil,1.88,right,2020-02-18,Sport Club Corinthians Paulista,2020-12-31,1.02,https://www.transfermarkt.com/gustavo/profil/spieler/333913
206,6,Peglow,Centre-Forward,ATT,18,Brazil,1.72,right,2020-01-01,Sport Club Internacional U20,2023-12-31,1.02,https://www.transfermarkt.com/peglow/profil/spieler/627227
207,6,Guilherme Pato,Centre-Forward,ATT,19,Brazil,,-,2020-01-01,Sport Club Internacional U20,,0.51,https://www.transfermarkt.com/guilherme-pato/profil/spieler/742025
208,6,Andre Clovis,Centre-Forward,ATT,22,Brazil,1.86,right,,N.A.,,0.23,https://www.transfermarkt.com/andre-clovis/profil/spieler/564890
209,7,Victor,Goalkeeper,GLK,37,Brazil,1.93,left,2012-07-01,Gremio Foot-Ball Porto Alegrense,2020-12-31,1.07,https://www.transfermarkt.com/victor/profil/spieler/67867
210,7,Michael,Goalkeeper,GLK,25,Brazil,1.94,left,2018-01-01,Clube Atletico Mineiro B,2022-12-31,0.45,https://www.transfermarkt.com/michael/profil/spieler/579207
211,7,Rafael,Goalkeeper,GLK,31,Brazil,1.92,left,2020-03-04,Cruzeiro Esporte Clube,2022-12-31,0.45,https://www.transfermarkt.com/rafael/profil/spieler/68097
212,7,Junior Alonso,Centre-Back,DEF,27,Paraguay,1.84,left,2020-07-02,LOSC Lille,2024-06-30,2.71,https://www.transfermarkt.com/junior-alonso/profil/spieler/273000
213,7,Igor Rabello,Centre-Back,DEF,25,Brazil,1.9,right,2019-01-04,Botafogo Rio de Janeiro,2022-12-31,2.26,https://www.transfermarkt.com/igor-rabello/profil/spieler/341701
214,7,Gabriel,Centre-Back,DEF,25,Brazil,1.81,right,2016-01-01,Clube Atletico Mineiro B,2021-12-31,1.47,https://www.transfermarkt.com/gabriel/profil/spieler/330114
215,7,Rever,Centre-Back,DEF,35,Brazil,1.92,right,2019-01-01,Sport Club Internacional,2021-12-31,1.13,https://www.transfermarkt.com/rever/profil/spieler/72489
216,7,Bueno,Centre-Back,DEF,24,Brazil,1.82,right,2020-07-01,Kashima Antlers,,0.54,https://www.transfermarkt.com/bueno/profil/spieler/332736
217,7,Guilherme Arana,Left-Back,DEF,23,Brazil,1.76,left,2020-01-29,Sevilla FC,2021-06-30,2.49,https://www.transfermarkt.com/guilherme-arana/profil/spieler/346766
218,7,Lucas Hernandez,Left-Back,DEF,27,Uruguay,1.75,left,2019-07-01,CA Penarol,2022-12-31,1.81,https://www.transfermarkt.com/lucas-hernandez/profil/spieler/250144
219,7,Fabio Santos,Left-Back,DEF,34,Brazil,1.79,left,2016-06-20,CD Cruz Azul,2020-12-31,1.13,https://www.transfermarkt.com/fabio-santos/profil/spieler/13835
220,7,Carlos Gabriel,Left-Back,DEF,21,Brazil,1.79,left,2018-07-02,Clube Atletico Mineiro U20,2022-12-31,0.06,https://www.transfermarkt.com/carlos-gabriel/profil/spieler/589862
221,7,Guga,Right-Back,DEF,21,Brazil,1.74,right,2019-01-01,Avai Futebol Clube (SC),2023-12-31,1.81,https://www.transfermarkt.com/guga/profil/spieler/592344
222,7,Mailton,Right-Back,DEF,22,Brazil,1.69,right,2020-01-01,Mirassol Futebol Clube (SP),2022-12-31,1.47,https://www.transfermarkt.com/mailton/profil/spieler/607210
223,7,Alan Franco,Defensive Midfield,MID,21,Ecuador,1.74,-,2020-07-01,Independiente del Valle,2024-06-30,1.81,https://www.transfermarkt.com/alan-franco/profil/spieler/400960
224,7,Jair,Defensive Midfield,MID,25,Brazil,1.78,right,2019-01-01,Sport Club do Recife,2022-12-31,1.36,https://www.transfermarkt.com/jair/profil/spieler/239294
225,7,Ramon Martinez,Defensive Midfield,MID,24,Paraguay,1.86,-,2019-07-01,Club Guarani,2022-12-31,0.9,https://www.transfermarkt.com/ramon-martinez/profil/spieler/312520
226,7,Jose Welison,Defensive Midfield,MID,25,Brazil,1.77,right,2019-01-01,Esporte Clube Vitoria,2023-12-30,0.73,https://www.transfermarkt.com/jose-welison/profil/spieler/323452
227,7,Allan,Central Midfield,MID,23,Brazil,1.72,left,2020-01-08,Liverpool FC U23,2023-12-31,1.81,https://www.transfermarkt.com/allan/profil/spieler/385271
228,7,Gustavo Blanco,Central Midfield,MID,25,Brazil,1.74,right,2018-05-21,Esporte Clube Bahia,2022-12-31,1.36,https://www.transfermarkt.com/gustavo-blanco/profil/spieler/374855
229,7,Leo Sena,Central Midfield,MID,24,Brazil,1.75,right,2020-06-18,Goias Esporte Clube,2025-05-15,1.13,https://www.transfermarkt.com/leo-sena/profil/spieler/435213
230,7,Marquinhos,Left Midfield,MID,20,Brazil,1.7,-,2018-03-02,Clube Atletico Mineiro U20,2023-12-31,6.1,https://www.transfermarkt.com/marquinhos/profil/spieler/516722
231,7,Juan Cazares,Attacking Midfield,MID,28,Ecuador,1.71,right,2016-01-28,Independiente del Valle,2020-12-31,3.95,https://www.transfermarkt.com/juan-cazares/profil/spieler/146367
232,7,Hyoran,Attacking Midfield,MID,27,Brazil,1.74,right,2020-01-14,Sociedade Esportiva Palmeiras,2020-12-31,0.9,https://www.transfermarkt.com/hyoran/profil/spieler/338861
233,7,Edinho,Attacking Midfield,MID,25,Brazil,1.58,right,2018-06-28,Fortaleza Esporte Clube,2023-06-30,0.68,https://www.transfermarkt.com/edinho/profil/spieler/353279
234,7,Keno,Left Winger,ATT,30,Brazil,1.74,right,2020-07-01,Pyramids FC,2023-12-31,3.62,https://www.transfermarkt.com/keno/profil/spieler/346065
235,7,Romulo Otero,Left Winger,ATT,27,Venezuela,1.65,right,2017-04-04,Huachipato FC,2020-06-30,2.71,https://www.transfermarkt.com/romulo-otero/profil/spieler/177680
236,7,Bruno Silva,Left Winger,ATT,20,Brazil,1.76,right,,N.A.,2020-12-31,1.24,https://www.transfermarkt.com/bruno-silva/profil/spieler/564684
237,7,Nathan,Left Winger,ATT,24,Brazil,1.77,right,2020-07-01,Chelsea FC,2024-06-30,0.9,https://www.transfermarkt.com/nathan/profil/spieler/294798
238,7,Dodo,Left Winger,ATT,25,Brazil,1.71,right,2013-07-01,Clube Atletico Mineiro B,2020-12-31,0.82,https://www.transfermarkt.com/dodo/profil/spieler/281837
239,7,Marrony,Right Winger,ATT,21,Brazil,1.86,right,2020-06-16,Club de Regatas Vasco da Gama,2025-06-22,4.07,https://www.transfermarkt.com/marrony/profil/spieler/599879
240,7,Jefferson Savarino,Right Winger,ATT,23,Venezuela,1.69,both,2020-02-07,Real Salt Lake City,2023-12-31,1.36,https://www.transfermarkt.com/jefferson-savarino/profil/spieler/309193
241,7,Dylan Borrero,Right Winger,ATT,18,Colombia,1.79,right,2020-01-09,Independiente Santa Fe,2024-12-31,1.02,https://www.transfermarkt.com/dylan-borrero/profil/spieler/662453
242,7,Diego Tardelli,Centre-Forward,ATT,35,Brazil,1.78,right,2020-02-12,Gremio Foot-Ball Porto Alegrense,2020-12-31,2.26,https://www.transfermarkt.com/diego-tardelli/profil/spieler/37536
243,7,Ricardo Oliveira,Centre-Forward,ATT,40,Brazil,1.83,right,2018-01-01,Santos FC,2020-12-31,0.45,https://www.transfermarkt.com/ricardo-oliveira/profil/spieler/15468
244,8,Everson,Goalkeeper,GLK,29,Brazil,1.92,right,2019-01-22,Ceara Sporting Club,2022-12-31,1.36,https://www.transfermarkt.com/everson/profil/spieler/106032
245,8,Vladimir,Goalkeeper,GLK,30,Brazil,1.91,right,2009-01-01,Santos FC B,2020-12-31,0.73,https://www.transfermarkt.com/vladimir/profil/spieler/98930
246,8,John,Goalkeeper,GLK,24,Brazil,1.96,-,,N.A.,2023-12-31,0.06,https://www.transfermarkt.com/john/profil/spieler/432914
247,8,Joao Paulo,Goalkeeper,GLK,25,Brazil,1.88,right,2014-07-01,Santos FC B,2021-09-29,0.06,https://www.transfermarkt.com/joao-paulo/profil/spieler/275412
248,8,Lucas Verissimo,Centre-Back,DEF,25,Brazil,1.88,right,2016-01-01,Santos FC B,2024-12-31,3.95,https://www.transfermarkt.com/lucas-verissimo/profil/spieler/411662
249,8,Luan Peres,Centre-Back,DEF,25,Brazil,1.9,left,2019-08-03,Club Brugge KV,2020-12-31,0.62,https://www.transfermarkt.com/luan-peres/profil/spieler/347913
250,8,Luiz Felipe,Centre-Back,DEF,26,Brazil,1.87,right,2016-02-19,Parana Clube,2024-12-31,0.45,https://www.transfermarkt.com/luiz-felipe/profil/spieler/373150
251,8,Wagner Leonardo,Centre-Back,DEF,20,Brazil,1.86,left,,N.A.,2024-08-31,0.06,https://www.transfermarkt.com/wagner-leonardo/profil/spieler/671572
252,8,Felipe Jonatan,Left-Back,DEF,22,Brazil,1.76,left,2019-03-01,Ceara Sporting Club,2024-02-27,1.47,https://www.transfermarkt.com/felipe-jonatan/profil/spieler/587786
253,8,Madson,Right-Back,DEF,28,Brazil,1.82,right,2020-01-01,Gremio Foot-Ball Porto Alegrense,2022-12-31,1.02,https://www.transfermarkt.com/madson/profil/spieler/177845
254,8,Para,Right-Back,DEF,34,Brazil,1.73,right,2019-08-04,Clube de Regatas do Flamengo,2020-12-31,0.73,https://www.transfermarkt.com/para/profil/spieler/76100
255,8,Daniel Guedes,Right-Back,DEF,26,Brazil,1.8,right,2015-01-01,Santos FC U20,2022-06-30,0.62,https://www.transfermarkt.com/daniel-guedes/profil/spieler/330035
256,8,Cadu,Right-Back,DEF,18,Brazil,,right,,N.A.,2021-09-30,0.06,https://www.transfermarkt.com/cadu/profil/spieler/687678
257,8,Diego Pituca,Defensive Midfield,MID,27,Brazil,1.75,left,2018-06-01,Santos FC B,2023-04-30,2.03,https://www.transfermarkt.com/diego-pituca/profil/spieler/546000
258,8,Alison,Defensive Midfield,MID,27,Brazil,1.82,right,2013-08-01,Santos FC U20,2022-12-04,1.69,https://www.transfermarkt.com/alison/profil/spieler/167825
259,8,Jobson,Defensive Midfield,MID,24,Brazil,1.85,right,2019-04-16,Red Bull Brasil (SP),2024-04-15,0.45,https://www.transfermarkt.com/jobson/profil/spieler/519875
260,8,Jean Mota,Central Midfield,MID,26,Brazil,1.72,left,2016-06-09,Fortaleza Esporte Clube,2022-06-30,1.81,https://www.transfermarkt.com/jean-mota/profil/spieler/215212
261,8,Sandry,Central Midfield,MID,17,Brazil,1.7,right,2019-07-01,Santos FC U20,2022-07-31,1.02,https://www.transfermarkt.com/sandry/profil/spieler/574768
262,8,Ivonei,Central Midfield,MID,18,Brazil,1.78,-,,N.A.,2021-09-30,0.06,https://www.transfermarkt.com/ivonei/profil/spieler/627232
263,8,Carlos Sanchez,Attacking Midfield,MID,35,Uruguay,1.7,right,2018-07-24,CF Monterrey,2021-07-22,2.26,https://www.transfermarkt.com/carlos-sanchez/profil/spieler/74373
264,8,Bryan Ruiz,Attacking Midfield,MID,34,Costa Rica,1.88,left,2018-07-11,Sporting CP,2020-12-31,0.9,https://www.transfermarkt.com/bryan-ruiz/profil/spieler/39642
265,8,Tailson,Attacking Midfield,MID,21,Brazil,1.77,both,2019-04-01,Santos FC U20,2024-07-31,0.76,https://www.transfermarkt.com/tailson/profil/spieler/646434
266,8,Alexandre Tam,Attacking Midfield,MID,21,Brazil,1.76,left,2019-01-01,Santos FC B,2022-04-30,0.06,https://www.transfermarkt.com/alexandre-tam/profil/spieler/677273
267,8,Yeferson Soteldo,Left Winger,ATT,23,Venezuela,1.6,both,2019-01-12,Huachipato FC,2022-12-31,9.04,https://www.transfermarkt.com/yeferson-soteldo/profil/spieler/312294
268,8,Jonathan Copete,Left Winger,ATT,32,Colombia,1.87,left,2016-07-01,Atletico Nacional,2021-06-30,1.81,https://www.transfermarkt.com/jonathan-copete/profil/spieler/123508
269,8,Arthur Gomes,Left Winger,ATT,22,Brazil,1.74,right,2017-01-01,Santos FC U20,2021-12-31,1.47,https://www.transfermarkt.com/arthur-gomes/profil/spieler/401534
270,8,Allanzinho,Left Winger,ATT,20,Brazil,,-,,N.A.,2021-03-31,0.06,https://www.transfermarkt.com/allanzinho/profil/spieler/685768
271,8,Eduardo Sasha,Right Winger,ATT,28,Brazil,1.73,right,2018-04-19,Sport Club Internacional,2022-12-31,5.08,https://www.transfermarkt.com/eduardo-sasha/profil/spieler/162883
272,8,Marinho,Right Winger,ATT,30,Brazil,1.69,left,2019-05-25,Gremio Foot-Ball Porto Alegrense,2022-12-31,1.47,https://www.transfermarkt.com/marinho/profil/spieler/74758
273,8,Lucas Venuto,Right Winger,ATT,25,Brazil,1.64,-,2019-08-01,Vancouver Whitecaps FC,2022-12-31,0.54,https://www.transfermarkt.com/lucas-venuto/profil/spieler/327912
